State,County_FIPS,Average_Distance_to_Stations_(miles),Station_Identifiers_(USAF_WBAN),Nearest_Station,Nearest_Station_Distance,County_Name
TX,48003,32.347570568000606,72103299999|7221073056|72210799999|7223243071|72232499999|7226483031|72264899999|72265023023|72265623040|9999993047,72103299999,6.557171195296497,Andrews County
PA,42093,26.01323447497734,72510514770|72510599999|72514014778|72514454723|72514499999|99999914760|99999914770|99999914778,99999914770,17.871973360517426,Montour County
MO,29163,39.882953338369454,720476455|72048499999|72434753904|72434799999|99999913992,720476455,30.06086426754474,Pike County
IA,19101,34.40984497120455,7203094947|72030999999|72035154919|72035199999|72542014931|7254544903|72545499999|72545514931|7254564921|72545699999|72546214937|72546299999|72546514950|7254834930|72548399999|7254874950|72548799999|7264984925|72649899999|99999914931|99999914937|99999914948|99999914950,7264984925,2.1479375230059548,Jefferson County
AR,5107,43.083570076436494,72341613925|72341699999|74909699999,72341699999,42.66316999837465,Phillips County
MS,28159,30.459839623135768,72070853849|720769275|72076999999|72234499999|7223453866|72330753893|72330799999|9999993866,72234499999,4.273530645425142,Winston County
WV,54047,28.5009578608304,72016063884|72016099999|7241203872|7241253859|72412599999|72413399999|9999993872|A0002163884,72016099999,16.135802185173514,McDowell County
CO,8097,34.45067917521622,7220613038|72206199999|72467199999|72467393009|72467399999|72467523063|72467599999|72467693073|72467699999|72467793007|72467799999|72468699999|7257173016|72571799999|726391385|72639199999|726392424|72639299999|9999993098|99999923063,72467699999,2.5866252578917948,Pitkin County
TX,48503,37.68444577396592,72026153976|72026199999|72031853965|72031899999|72040399999|720404134|72040499999|720578176|72057899999|72259793985|74901999999|9999993943|9999993944,72031853965,8.966758306081077,Young County
AR,5121,34.97393403551331,72037713917|72037799999|72065499999|72340693991|72340699999|7234073953|72340799999|74909599999|99999993907|99999993991,72340699999,15.98996335492107,Randolph County
CA,6027,22.618383047506082,74619099999|99999953139|99999953186,99999953139,16.054499101265836,Inyo County
MO,29186,15.761273022566044,72445493996|72445499999|99999993996,72445493996,15.746463953868282,Ste. Genevieve County
VA,51193,36.30119688886038,7202853734|72028599999|7203173735|72031799999|720501155|72050199999|72308493775|72308499999|72402993775|72402999999|7240333706|72403399999|72403513773|72403793728|72403799999|72404899999|72404999999|99729899999|99730499999|99801799999|99999913742|99999913760|99999913773,720501155,18.575037294763778,Westmoreland County
NC,37199,36.70802612488845,72219863819|72219899999|72314453890|72314499999|72314863859|72314899999|7231503812|72315599999|74908299999|9999993812|99999953877|99999953878,72315599999,28.575340014676954,Yancey County
KY,21207,36.502646210591465,72037963882|72044599999|720448144|72044899999|72046599999|722322361|72232299999|72435463815|72435499999,72037963882,14.625216853689304,Russell County
NY,36097,32.446287414112994,72498894704|72498899999|7251504725|72515594761|72515599999|72515614748|72515699999|72519454778|72519499999|72523094704|72523099999|9999994725|9999994727|99999914738|99999914748|99999964758|99999994704,99999914748,16.22893457477915,Schuyler County
VA,51750,25.828070626907436,72318099999|72405663805|72405699999|72410753895|72410799999|72411013741|72411353881|72411399999|72411613868|72411699999|74598563806|74598599999|99999913741|99999913868,72411613868,6.898639151948992,Radford City
VA,51175,37.537656450268976,7202783704|72027899999|7202973730|72029799999|720499154|72077799999|72308313763|72308399999|72308513750|72308693741|72308699999|72308793735|72308799999|7240063701|72400699999|7240073719|72400799999|72401493714|72401499999|72401993773|72401999999|74598013702|74598099999|99371199999|99730599999|99731599999|99769399999|99778299999|99778699999|99785299999|99824599999|99999913750|99999913763|99999993731|99999993735,72308399999,11.326368953357495,Southampton County
TN,47171,24.73703425047241,72062399999|72318113877|72318313877|72335013877|99999913877,72062399999,23.06229142525132,Unicoi County
IL,17067,30.62908175683299,7221574949|72215799999|72439693989|72443093989|99999993989,7221574949,28.184885086714825,Hancock County
GA,13133,30.491645643315955,72026363834|72026399999|72028963836|72028999999|72029453898|72029499999|72034763877|72034799999|72034863886|72034899999|72089799999|72311013873|7478093832|74780999999|749483394|74948399999|99999913873|99999963850,72034763877,2.0746551311414176,Greene County
WV,54065,18.41998588588882,72417713734|99999913734,99999913734,18.266430115161487,Morgan County
AR,5047,40.32264284557913,69050099999|72342953920|72342999999|7234343973|72343499999|72344013964|72344593993|72344599999|99999993993,72344013964,29.486462407029848,Franklin County
ID,16045,34.344731415837806,720734264|72680999999|72681024131|72681394195|72681399999|99999924131,72681394195,30.756141499040336,Gem County
AR,5001,28.655561061171213,72341613925|72341699999|72341793988|72341799999|74909699999|99999993988,72341699999,24.086631286436305,Arkansas County
TN,47091,28.33544216448978,72062399999|72318113877|72318313877|72335013877|99999913877,72062399999,18.812558745414567,Johnson County
MI,26079,29.10839045114743,7220934878|72209399999|72288899999|7254074854|72540799999|72634099999|72638094814|72638414817|72638499999|72638714850|72638999999|72639399999|7274344870|72743499999|7274364863|72743699999|99773199999|9999994854|99999914817|99999914850|99999914857|99999954854|99999994814,7220934878,17.79689132581827,Kalkaska County
MI,26019,29.081997790298026,72034054818|72034099999|72636799999|72638414817|72638499999|72638594894|72638599999|72638699999|72638714850|72638999999|7274364863|72743699999|99773199999|99780299999|99840599999|99999914817|99999914850|99999914857,72034054818,9.187950149264832,Benzie County
VA,51141,34.28943488389532,72318099999|72410753895|72410799999|72411013741|72411353881|72411399999|72411613868|72411699999|74598563806|74598599999|99999913741|99999913868,74598563806,15.155894315069931,Patrick County
SD,46065,17.68387956775698,72656024025|72656099999|72668624025|99999924025|99999994085,72656099999,14.216316768643194,Hughes County
KY,21079,35.3609418101249,72044599999|720448144|72044899999|720455145|720456146|7232913849|7232933849|72422093820|72423353841|72423399999|7242433849|72435463815|72435499999|9999993849|99999963838|99999993820,720455145,11.235815510333477,Garrard County
MO,29003,30.37655603906546,72047599999|7244603947|72449013993|72449099999|9999993947|99999913993|99999914945,99999913993,15.818209836852295,Andrew County
VA,51685,26.19289127407549,7203173735|72031799999|7221673718|72216799999|722692367|72269299999|72309893798|72309899999|72403093738|7240333706|72403399999|72403513773|7240363710|72403699999|72403793728|72403799999|72405013743|7240533717|72405399999|7240553714|72405599999|99731499999|99999913731|99999913743|99999913760|99999913773|99999993734,7240363710,5.197751132800018,Manassas Park City
IA,19043,40.10913684009903,7202934989|72029399999|72547094908|7254754953|72547599999|7254764916|72547699999|7254884955|72548899999|99999914934|99999994908,72548899999,33.7215758331571,Clayton County
MO,29053,32.89994757000941,72048299999|72048399999|72048799999|720869295|7244503945|7244533994|72445399999|7244583963|72445899999|72446713930|72446799999|9999993945|99999913930|99999913983|99999913991,720869295,9.890060050088788,Cooper County
NC,37011,35.135790833995244,72219863819|72219899999|7230103810|72314453890|72314499999|7231453810|72314653892|72314699999|72314863859|72314899999|72316563821|72316599999|9999993810,72219863819,17.459170424829928,Avery County
MA,25007,29.908987167553285,72225664774|72505599999|72505799999|72506014704|72506014756|72506114704|72506114756|72506314756|72506399999|72506454769|72506499999|72506594726|72506599999|72506694724|72506699999|72506794720|72506799999|72506854777|72506899999|72506994624|72506999999|72507799999|72509499999|72606999999|74494099999|99208099999|99404699999|99414099999|99727399999|99727499999|99727899999|99727999999|99728599999|99728899999|99801499999,72506699999,1.7409646764051752,Dukes County
MS,28051,31.374578737299455,72235913978|74758013978|74907999999|99999913978,74758013978,25.671841542070677,Holmes County
WI,55103,35.38653431578758,720586183|72058699999|72065699999|72066399999|72622699999|72641614921|72641699999|72643694930|72643699999|72643794940|72643799999|72643894994|72643899999|7264444963|72644499999|72650354833|72650399999|72650754907|72650799999|99999914921|99999954903|A07355241,72641699999,16.563665227147464,Richland County
TN,47075,29.304189722548287,72016899999|72017199999|72328493839|72328499999|72334593839|7233463811|7233473809|72334799999|9999993809|9999993811|99999993839,72016899999,17.075870252600357,Haywood County
KY,21147,29.731767249550384,72035363875|72035399999|72037963882|72046599999|7232913849|7232933849|7242433849|72435463815|72435499999|9999993814|9999993849,72046599999,16.352118711630837,McCreary County
TX,48289,40.06415066176372,72030353973|72030399999|72031493983|72031499999|720779461|72244753903|72244799999|7244623073|72446299999|74948899999|99999953968|99999993983,7244623073,35.009809284601566,Leon County
CA,6043,37.0734987332273,720615206|72481023203|72481099999|72481523257|72481599999|74504693242|74504699999|99999953150,99999953150,13.088606875817957,Mariposa County
VA,51570,35.30967216945592,7202783704|72027899999|7202853734|72028599999|7202973730|72029799999|720498153|720501155|72050199999|72077799999|72308313763|72308399999|72308493775|72308499999|72308793735|72308799999|72401013740|72401493714|72401499999|72401513726|72401599999|72401993773|72401999999|72402993775|72402999999|99778699999|99785299999|99801799999|99999913726|99999913740|99999913763|99999993735,72401493714,8.019023342556554,Colonial Heights City
TX,48145,36.444002518320524,72030353973|72030399999|720779461|721034351|72256013959|72256199999|72256353952|72256399999|7225703933|72257099999|7225723933|7225753972|72257599999|72257793984|72257799999|74901799999|74909199999|99999913905|99999913928|99999913959,721034351,25.870066425177452,Falls County
MO,29143,32.97891518269629,72033199999|7204813817|72048199999|72048899999|7232903935|7233003975|72330099999|72348599999|7234893935|72349399999|74908699999|9999993817|99999993825,7204813817,18.42373936393968,New Madrid County
IL,17045,36.33418055592247,72031963841|72031999999|72207694891|72207699999|72217263810|72217299999|7221944896|72219499999|72531014806|72531099999|72531594870|72531599999|72531753802|72531799999|99999954808,72217263810,4.343811253315687,Edgar County
IA,19059,33.85760503567199,72034454920|72034499999|7254574904|72545799999|7254954975|72549599999|72649994971|72649999999|72650014972|72650099999,72650099999,14.565931972683842,Dickinson County
TN,47023,23.25160078962871,72017199999|7233463811|9999993811,7233463811,20.78872825853963,Chester County
GA,13075,29.614981854188706,720392128|72039299999|720712250|720738267|721033350|72206263842|72206299999|72214753817|72214799999|72216693845|72216699999|74781013857|74781099999|74908899999|99999993845,74781013857,18.78371817858386,Cook County
NE,31159,33.00226722967284,720942323|72551014939|72551214989|72551299999|7255134901|72551399999|72551594947|72551599999|72556594951|72556599999|74911099999|74911299999|99999914904|99999914939|99999994995|99999994996,99999994996,19.341152276896356,Seward County
AR,5135,36.6649886326785,72037713917|72037799999|72065499999|72340693991|72340699999|72344853934|72344899999|72348099999|74909599999|99999923904|99999993907|99999993991,99999923904,28.952354781416894,Sharp County
TX,48287,36.58112807993353,72030353973|72030399999|720648230|721034351|72211353979|72211399999|7224453904|72254013904|72254013958|72254413958|72254513904|72254599999|72254753942|72254799999|72255353928|72255399999|72255412978|72255499999|72376123901|72376199999|7474603904|74909199999|9999993904|99999913904|99999913905|99999913958|A0000253928|A0000812978,72211353979,9.798097063678943,Lee County
SC,45061,33.04041737045084,720603195|720604196|720605197|720611202|720631217|72063199999|720633219|72310453867|72310499999|7231053858|72310593833|72310599999|72310613744|723107371|72310799999|7231163742|72311699999|74790013849|74790099999|74792099999|99818799999|99820899999|9999993858|99999913744|99999953867|99999993833,720611202,12.973439835088657,Lee County
AL,1067,28.572229657742824,72036363872|72221999999|72223863873|72223899999|72223953861|72223999999|72226813839|72226893843|72226899999|7222693850|72226999999|9999993850|99999913839|99999923801|99999993843,72226813839,18.042398093274265,Henry County
KY,21161,21.583451555112163,72045299999|720456146,72045299999,5.727331611866378,Mason County
CO,8051,35.313499453739325,7222033041|72220399999|72467693073|72467699999|72467793007|72467799999|72468699999|72476593013|72476599999|72476699999|726391385|72639199999|9999993060,72468699999,7.599635357494578,Gunnison County
IA,19055,32.73806126004891,7202934989|72029399999|7203264981|72032699999|72545014990|72547094908|7254754953|72547599999|7254884955|72548899999|99999914934|99999994908,7254754953,19.933478741042006,Delaware County
TX,48395,28.573168787733252,72030353973|72030399999|720779461|721034351|7224453904|72376123901|72376199999|7474603904|74909199999|9999993904|99999913905,72030353973,12.489269468248134,Robertson County
VA,51029,37.67561972690525,7231143715|72311499999|72401513726|72401599999|72401693736|72401699999|7240173707|72401799999|72410013733|9999993759|99999913726|99999913732|99999913733|99999993736,7240173707,15.590829413533577,Buckingham County
MS,28017,36.69318465220191,72054153806|72054199999|72058899999|720769275|72076999999|72330193862|72330393862|72330599999|72330613825|72330699999|72330753893|72330799999|72332093862|746941389|74907999999|99999913825,72330193862,25.611760302521954,Chickasaw County
VA,51520,32.23734226631822,72026463827|72026499999|72405663805|72405699999|72405853818|72405899999|72411763802|72411799999|A06800120,72405853818,8.37454398102366,Bristol City
IA,19047,34.14924161463464,72034454920|72034499999|7220974936|72209799999|72545314930|72545399999|7254684910|72546899999|7254774917|72547799999|7254964976|72549699999|72549894998|72549899999|74911399999,7254774917,3.5341572504411087,Crawford County
VA,51101,33.37401648261973,7202853734|72028599999|7202973730|72029799999|720498153|720501155|72050199999|72308493775|72308499999|72308793735|72308799999|72308899999|72401013740|72401493714|72401499999|72402993775|72402999999|7240333706|72403399999|99730499999|99731599999|99778699999|99785299999|99801799999|99999913740|99999913742|99999913760|99999993735,720501155,14.97848554471954,King William County
IL,17187,23.376851081705215,72208994959|72208999999|7221574949|72215799999|72532399999|72544014923|99999914923,72208994959,11.161783848864102,Warren County
IA,19171,34.10961150092208,7202934989|72029399999|7203264981|72032699999|72233154941|72233199999|72529214976|72545014990|72546194988|72546199999|7254644977|72546499999|72548094910|99999994910,72546194988,19.83066253132298,Tama County
WA,53055,26.35694143133391,69023024255|69032099999|72027294282|72027299999|72074924255|7222084224|72220899999|72788594266|72788599999|7279454205|72794599999|72796499999|72796599999|72797524255|72797624217|72797999999|72798594276|72798599999|72799699999|74200599999|74200699999|74201024228|74201099999|74201599999|74201699999|74206599999|74918599999|99297099999|99401399999|99401599999|99402499999|99402599999|99418099999|99720799999|99800799999|9999994221|99999924228|99999924255|99999994297|A0002694297,99401599999,2.984667430407648,San Juan County
AR,5133,28.833300593650183,72017253996|72017299999|72341813977|74331253925|74331299999|74910099999,74331299999,9.684671079671565,Sevier County
IA,19083,33.24303703516922,72233154941|72233199999|7254584907|72545899999|72546194988|72546199999|72547294989|72547299999|7254784920|72547899999|72548094910|7254864906|72548699999|72549094933|72549099999|99999994910,72233199999,5.894878576439256,Hardin County
TX,48415,24.79291180614971,7221223050|72212299999|72219223033|72219299999|72265723041|74735099999|74916299999,72212299999,3.7430722107286334,Scurry County
IN,18121,33.028369372999585,72081599999|72437093823|72437099999|72437193823|7243733868|72437393823|72437399999|72438093819|72438453842|72438499999|72438614835|9999993868|99999914835|99999993819|99999993823,9999993868,22.852492871004873,Parke County
AR,5067,26.55963508768866,72037713917|72037799999|72218853985|72218899999|72340693991|72340699999|7234073953|72340799999|72344853934|72344899999|74909599999|99999923904|99999993907|99999993991,99999993907,2.9282035745703263,Jackson County
GA,13017,32.39344223827946,720712250|720962337|72096299999|721033350|721035352|72206263842|72206299999|72213513870|72316013870|99999913870,721033350,5.981127253215858,Ben Hill County
ME,23021,30.313173098451426,72607499999|72619094626|72619099999|72619199999|72619614610|72619699999|99999914610,72619094626,28.978379091711158,Piscataquis County
GA,13241,40.20686674298697,72040999999|72218553838|72218599999|725258382|74948399999,725258382,20.735530264250876,Rabun County
MO,29059,39.2312645526781,72047799999|72048799999|720949329|72440013995|7244573938|72445799999|72445953931|72445999999|9999993938|99999913995,72047799999,20.50022511631373,Dallas County
NV,32013,37.741043074161674,72583024128|99999924128|99999924129,99999924129,36.67582350077213,Humboldt County
IL,17181,29.550990069970897,72017063851|72017099999|72433693810|72433699999|7243393865|72433999999|72497593809|72497599999|74465253897|74465299999|99999993810,72433699999,20.39515015638072,Union County
WV,54091,24.451756788513134,72032863832|72032899999|72417013729|7241753802|72417599999|72417613736|9999993733|99999913729|99999913736,7241753802,9.811601641385801,Taylor County
TN,47139,38.35303154750919,72324013882|72324499999|99999913882,72324499999,37.36343351373254,Polk County
KY,21203,31.224127556692217,72037963882|720448144|72044899999|720455145|72046599999|7232913849|7232933849|72422093820|7242433849|72435463815|72435499999|9999993814|9999993849|99999993820,720455145,18.49902489089227,Rockcastle County
VA,51071,28.385251003869072,72318099999|72405663805|72405699999|72410753895|72410799999|72411013741|72411353881|72411399999|72411613868|72411699999|99999913741|99999913868,72411613868,12.543926351521975,Giles County
FL,12029,30.86346640223891,72212012833|72222453862|72222499999|74905399999|74908499999|99464099999|99465099999|99999912833|A0000953862,72212012833,3.6605752086692,Dixie County
NM,35053,18.29337594436056,72072499999|72362093040|72362099999|74630099999|9999993048|99999953163,72362099999,1.8744146697118909,Socorro County
OK,40095,26.94628449601294,72205153932|72205199999|72352953929|72352999999|72355593940|72355599999|74251353937|74251399999|99999913965|99999993902|A0000453929,99999993902,21.804481162602166,Marshall County
PA,42105,39.415856373486506,72526499999|7252664751|9999994751,9999994751,38.276125119569016,Potter County
WI,55065,30.64733633774866,720586183|72058699999|72065699999|7264144873|72641499999|72641614921|72641699999|72643894994|72643899999|72650754907|72650799999|99999914921,72058699999,16.027825284607562,Lafayette County
TN,47181,40.62862650069467,723249463,723249463,40.62862650069467,Wayne County
IN,18139,36.428046241282544,69264499999|72435653866|72435699999|72436013803|72436113803|72436313803|72436399999|72438093819|72438453842|72438499999|7243854828|72438599999|72533694895|72533699999|74901599999|99999993819,72435653866,17.99829806849902,Rush County
AR,5089,22.58849121576941,720401133|72040199999|72343953918|72343999999|72344613971|7234473918|72344799999|72345013971|9999993918|99999913971,7234473918,5.484722437318933,Marion County
AR,5141,37.91491583849072,720401133|72040199999|72342953920|72342999999|7234473918|72344799999|72344853934|72344899999|9999993918|99999923904,720401133,3.934173387287107,Van Buren County
AR,5037,33.79873109339167,72037713917|72037799999|72205453959|72205499999|7234073953|72340799999|74909599999|99999993907,72205453959,32.11894433956628,Cross County
WV,54001,33.398852048015414,72032863832|72032899999|72036663879|72036699999|7241653725|72416599999|72417013729|7241753802|72417599999|72417613736|9999993733|99999913729|99999913736|99999913738|A0001263879|A000313725,72417599999,15.463768805425119,Barbour County
IL,17005,33.86301110581607,72297263878|72297299999|7243303879|72433099999|72433593894|72433599999|7243373838|72433813802|72433899999|72439499999|7243953958|72439599999|7253143960|72531499999|74465753887|74465799999|74466263817|74466299999|9999993838,7243373838,15.920218639229558,Bond County
MT,30067,26.05956725442469,72679724132|72679824150|99999924132|99999924150,72679824150,15.046581208988014,Park County
AR,5075,27.643235230760425,72037713917|72037799999|72065499999|72340693991|72340699999|7234073953|72340799999|72344853934|72344899999|74909599999|99999923904|99999993907|99999993991,72340699999,11.710613968137556,Lawrence County
ID,16049,28.032534600295786,7257844109|72578499999|72687199999|726873452|72687399999,72578499999,20.94801379970047,Idaho County
WI,55113,35.984316646224464,720929316|72375854928|72375899999|72641994929|72641999999|72646754909|72646799999|72646854913|72646899999|72650894973|72650899999|72741099999,72650894973,17.71878561573867,Sawyer County
IN,18045,42.142103477859514,72081599999|72437093823|72437099999|72437193823|7243733868|72437393823|72437399999|72438614835|9999993868|99999914835|99999993823,72438614835,25.426655657605764,Fountain County
MS,28061,35.69081213658975,72077699999|72234013865|7223453866|72234853808|72234899999|9999993866|99999913865|99999963831,99999963831,22.159452426593766,Jasper County
MT,30041,18.258947685255293,72777094012|99999924035|99999994012,72777094012,16.970407947783585,Hill County
IL,17147,29.54944671319638,7221944896|72219499999|72439754831|72439799999|72531014806|72531099999|72531594870|72531599999|7253163887|72531699999|72531753802|72531799999|7446724862|74467299999|99999954808,99999954808,11.936722712689152,Piatt County
AL,1057,35.381158243746924,720413138|72041399999|720505156|72228693806|72228699999|99999973801|99999993806,720505156,27.43800057324216,Fayette County
OK,40117,36.50288138675683,72035753993|72035799999|720561467|720625212|72209953936|72209999999|7235453965|72354599999|72354613969|72356013968|72356453908|72356499999|7235653959|72356599999|72453013969|99999953926|99999953927,7235453965,24.250620257070466,Pawnee County
AR,5087,33.47868558428482,7234343973|72343499999|72343653922|72343699999|72344353955|72344399999|7234443978|72344499999|72344593993|72344599999|72344613971|72344953954|72344999999|72345013971|99999913971|99999993993,72344599999,24.795276397775467,Madison County
AL,1129,47.874007066409824,72223013894|99819699999|99999913894|99999923802,99999923802,42.82720060534149,Washington County
VA,51025,28.20839455115823,7202783704|72027899999|720498153|72077799999|72307899999|72401493714|72401499999|72401513726|72401599999|72401993773|72401999999|72411893797|72411899999|99999913726,72077799999,3.6500698933794116,Brunswick County
MO,29155,32.56981076498999,72033199999|7204813817|72048199999|72048899999|7233003975|74908699999|9999993817,72033199999,14.092874991783102,Pemiscot County
IL,17191,29.437596386082976,72033063853|72033099999|72207463840|72207499999|7243303879|72433099999|72433593894|72433599999|74465253897|74465299999|74465653891|74465699999|74465753887|74465799999|74465853889|74465899999|74465953822|74465999999|74466199999|99999993816,74465699999,3.241138459964439,Wayne County
MO,29013,38.59034253208005,72030653879|72030699999|72040299999|72047899999|720636222|72063699999|722367363|72236799999|7244663929|72446699999|9999993929|99999993995,99999993995,2.969531792699746,Bates County
ND,38077,29.509861903506696,720491150|72049199999|72200454922|72200499999|72753014914|72753499999|99999914914,72753499999,14.929090740996076,Richland County
KS,20005,37.68831483792039,7245083997|72450899999|72456013996|72456513920|72456599999|72456713921|99999913920|99999913996,72456713921,24.062012624668004,Atchison County
MN,27065,31.462684031744637,7202584997|72025899999|72065799999|72655014926|7266794969|72667999999|72668254914|72668299999|7274494954|72744999999|7274754940|72747599999|7275034909|72750399999|72750494999|72750499999|99999914926|99999954932,7274754940,4.2169656765353976,Kanabec County
GA,13083,38.869041724338345,72215453885|72215499999|72320093801|72320099999|99999993801,72215453885,37.27854367966272,Dade County
WI,55023,33.53672529636115,720586183|72058699999|72066399999|72622699999|72641614921|72641699999|72643014920|72643894994|72643899999|7264444963|72644499999|72650754907|72650799999|99999914920|99999914921|A07355241,72643899999,13.486901404280525,Crawford County
IA,19095,38.959111942370086,7203124964|72031299999|7203264981|72032699999|72035154919|72035199999|72529214976|72545014990|7254544903|72545499999|72546214937|72546299999|7254644977|72546499999|72546514950|7264984925|72649899999|99999914937|99999914948|99999914950,72545014990,22.217888794351563,Iowa County
CO,8003,29.51948566673029,7223333069|72233399999|72462023061|7400023042|74000299999|9999993079|9999993084|99999923061,99999923061,10.061047816146916,Alamosa County
IA,19121,37.048581871420176,72041254943|72041299999|72070154942|72070199999|72546014933|7254664938|72546699999|7254694913|72546999999|72547294989|7254744915|72547499999|7254934962|72549399999|72549994991|72549999999|99999914933|99999914993|99999954902,72546014933,23.48373879038591,Madison County
IA,19041,32.648473915562995,72034454920|72034499999|7254574904|72545799999|7254894959|72548999999|7254954975|72549599999|7254964976|72549699999|72649994971|72649999999|72650014972|72650099999,72650099999,5.826448132645233,Clay County
TN,47005,36.496911911696756,72278199999|74672099999,72278199999,25.51883674759135,Benton County
OR,41001,33.37502733847939,72083799999|72688424148|72688499999|72688624130|99999924130|99999924148,99999924130,11.340168653624929,Baker County
WV,54041,25.925422024220502,72032863832|72032899999|72036663879|72036699999|72417013729|7241753802|72417599999|7242713804|99999913729|A0001263879,72032863832,12.286817217887576,Lewis County
KS,20133,28.116941488816067,72033899999|720426141|720436142|72450713981|72451993967|72451999999|7454313998|74543199999|74909299999|74909999999|99999913981,99999913981,12.395045771956555,Neosho County
KY,21103,36.72802245219158,72044699999|72421093814|72422093820|72423093821|72423353841|72423399999|72423513810|72423599999|99999963838|99999993814|99999993820|99999993821,72423353841,21.60293895785863,Henry County
KY,21045,34.35875551962468,72037963882|72044599999|72044699999|720448144|72044899999|720455145|7232913849|7232933849|72435463815|72435499999|9999993849,720448144,19.667315192184397,Casey County
NE,31131,37.75924573209136,7203084992|72030899999|720942323|722291470|72229199999|72550014942|72551014939|72551594947|72551599999|72553094918|72553099999|72553214942|72553394957|72553399999|72554014949|72554099999|7255414993|72554199999|72558099999|99999914904|99999914939|99999914942|99999994995|99999994996,72554199999,14.471988960483081,Otoe County
MS,28129,42.122155414625325,72077699999|72234013865|72234853808|72234899999|7223503940|72235413927|72235499999|9999993940|99999913865|99999913956|99999963831,72077699999,30.847181837412542,Smith County
MO,29135,33.32468989163172,72048399999|72048799999|720869295|720949329|7244503945|7244533994|72445399999|7244583963|72445899999|72445953931|72445999999|9999993945|99999913983|99999913991,720869295,22.334184308745208,Moniteau County
GA,13271,33.84345771805648,720712250|720962337|72096299999|721033350|721035352|72206263842|72206299999|72213463822|72213499999|72213513870|72221763881|72221799999|72316013870|99999913870,721035352,17.437629892661867,Telfair County
KS,20139,31.78907295196775,72200599999|72447593909|72447599999|7245083997|72450899999|72455613989|72455699999|72456013996|72456513920|72456599999|99999913920|99999913989|99999913990|99999913996|99999993909,99999913990,15.636419609013926,Osage County
LA,22027,40.44581641578639,720739268|72225153958|72248453905|72248499999|72248513944|72248599999|99999913944,720739268,21.402418219116306,Claiborne Parish
IL,17101,28.969715431684964,72031963841|72031999999|72033063853|72033099999|72207463840|72207499999|72534213809|72534299999|74465653891|74465699999|74465853889|74465899999|74465953822|74465999999|74466199999|74907599999|99999993816,72534299999,7.246057265825218,Lawrence County
MN,27001,34.78114932305967,7202584997|72025899999|72065799999|72655594938|72655599999|7265584914|72655899999|7274494954|72744999999|72745894919|72745899999|7274974984|72749799999|72750099999|72750494999|72750499999|72750854915|72750899999|99999954932,72025899999,4.722075606322537,Aitkin County
LA,22049,35.884383656826444,720739268|72225153958|72248613942|99999913942|99999953961,72225153958,14.713847281964638,Jackson Parish
VA,51011,26.53753976662255,7240173707|72401799999|72410013733|9999993759|99999913733,7240173707,20.64318496564478,Appomattox County
OK,40073,37.307820393436465,72034253947|72034299999|72035853999|720628215|72062899999|722368364|72236899999|72353013967|72353513909|72353599999|72353653986|72353699999|72353753913|72353799999|72354013919|72354099999|7235443954|72354499999|99999913919|99999913967|99999953926|99999953927,72353513909,26.76120036881377,Kingfisher County
VA,51063,25.40164584007167,72318099999|72410753895|72410799999|72411013741|72411353881|72411399999|72411613868|72411699999|74598563806|74598599999|99999913741|99999913868,72318099999,18.62373104189229,Floyd County
IL,17039,34.775005987164775,7221944896|72219499999|72439093822|72439754831|72439799999|72531014806|72531099999|72531594870|72531599999|7253163887|72531699999|74466263817|74466299999|7446724862|74467299999|99999954808|99999993822,72439799999,20.18647811847534,De Witt County
WI,55129,32.76924260467566,720929316|7221834972|72218399999|72375854928|72375899999|72646754909|72646799999|72650894973|72650899999|99999914995,72650899999,18.85732197991576,Washburn County
TX,48371,25.175433860875277,72261823091|72261899999|72265423091|72265499999|72265899999|74730099999,72261823091,14.614464224842237,Pecos County
IA,19067,35.399636849439666,72064354940|72233154941|72233199999|72546314966|72546399999|72548094910|72548514940|7254884955|72548899999|99999914940|99999994910,72546399999,8.719651251321027,Floyd County
IL,17159,29.640349443707244,72031963841|72031999999|72033063853|72033099999|72207463840|72207499999|7243303879|72433099999|72433593894|72534213809|72534299999|74465653891|74465699999|74465853889|74465899999|74465953822|74465999999|74466199999|74907599999|99999993816,74465953822,4.956843325619141,Richland County
SD,46127,36.73260514882814,72652594911|72652599999,72652594911,36.09851158645538,Union County
VA,51077,36.179370098095355,72026463827|72026499999|72405663805|72405699999|72405853818|72405899999|72410753895|72410799999|72411613868|72411699999|99999913868|A06800120,72405663805,17.849963443428514,Grayson County
MS,28023,30.149067761781826,72077699999|72234013865|7223453866|9999993866|99999913865|99999963831,99999913865,20.4815428339233,Clarke County
KY,21127,38.25844551627029,72044999999|720458476|72046499999|72413199999|72413399999|7241903889|7242363889,720458476,22.500265242261634,Lawrence County
IL,17023,35.291898334349334,72031963841|72031999999|72217263810|72217299999|72531753802|72531799999|72534213809|72534299999|74465953822|74465999999|74466199999|74907599999|99999993816,72031999999,23.05774489454653,Clark County
IL,17149,23.62962884865795,72439693989|72443093989|74466353950|74466399999|74466653944|74466699999|99999993989,74466399999,5.558224601803485,Pike County
GA,13027,22.27700513623091,720712250|720738267|72214753817|72214799999|72216693845|72216699999|74781013857|74781099999|74908899999|99999993845,74908899999,16.5228071575292,Brooks County
