County_Name,FIPS,State,Latitude,Longitude
Newton County,13217,GA,33.55500031,-83.85019684
Ontario County,36069,NY,42.85279846,-77.29979706
Eaton County,26045,MI,42.59609985,-84.83830261
Hardin County,21093,KY,37.69789886,-85.96340179
Craighead County,05031,AR,35.8307991,-90.63279724
LaSalle County,17099,IL,41.34400177,-88.8859024
Albemarle County,51003,VA,38.02289963,-78.55670166
Cowlitz County,53015,WA,46.19319916,-122.6809998
St. Lawrence County,36089,NY,44.49639893,-75.06900024
Androscoggin County,23001,ME,44.16579819,-70.20649719
Matanuska-Susitna Borough,02170,AK,62.31549835,-149.5727997
Vigo County,18167,IN,39.43059921,-87.38999939
Bradley County,47011,TN,35.15409851,-84.85959625
Sumter County,45085,SC,33.91619873,-80.38230133
Hanover County,51085,VA,37.76010132,-77.49099731
Bartow County,13015,GA,34.23770142,-84.84030151
Monongalia County,54061,WV,39.63029861,-80.04660034
Yamhill County,41071,OR,45.23270035,-123.3080978
Miami County,39109,OH,40.05350113,-84.22889709
Warren County,34041,NJ,40.85720062,-74.99729919
Madison County,28089,MS,32.63470078,-90.03369904
Houston County,01069,AL,31.15320015,-85.30249786
Macon County,17115,IL,39.86000061,-88.96150208
Cass County,29037,MO,38.64699936,-94.35489655
DeKalb County,17037,IL,41.89350128,-88.77030182
Highlands County,12055,FL,27.34339905,-81.34100342
Eau Claire County,55035,WI,44.72679901,-91.28600311
Whitfield County,13313,GA,34.80559921,-84.96720123
Franklin County,29071,MO,38.41109848,-91.07499695
Carver County,27019,MN,44.8207016,-93.80259705
Bay County,26017,MI,43.70740128,-83.99210358
Walworth County,55127,WI,42.66849899,-88.54190063
Wicomico County,24045,MD,38.37329865,-75.6207962
Cecil County,24015,MD,39.57120132,-75.94069672
Platte County,29165,MO,39.38029861,-94.77380371
Allen County,39003,OH,40.77149963,-84.10579681
Etowah County,01055,AL,34.04529953,-86.03479767
Woodbury County,19193,IA,42.38970184,-96.0447998
Fond du Lac County,55039,WI,43.75360107,-88.48819733
Adams County,42001,PA,39.87149811,-77.21790314
Columbiana County,39029,OH,40.76839828,-80.77719879
Craven County,37049,NC,35.12490082,-77.09390259
Tompkins County,36109,NY,42.45199966,-76.47360229
Flathead County,30029,MT,48.29510117,-114.0496979
Rockwall County,48397,TX,32.89780045,-96.40789795
Daviess County,21059,KY,37.73180008,-87.08730316
Nevada County,06057,CA,39.30130005,-120.7687988
Laramie County,56021,WY,41.30709839,-104.6895981
Moore County,37125,NC,35.31060028,-79.48139954
Roanoke City,51770,VA,37.2784996,-79.95809937
Garland County,05051,AR,34.5766983,-93.15039825
Putnam County,36079,NY,41.42670059,-73.74949646
Montgomery County,51121,VA,37.17430115,-80.3871994
Fairbanks North Star Borough,02090,AK,64.80780029,-146.5653992
Lenawee County,26091,MI,41.89509964,-84.06639862
Sevier County,47155,TN,35.7845993,-83.52420044
Lafourche Parish,22057,LA,29.56609917,-90.42559814
Madison County,47113,TN,35.60820007,-88.83850098
Floyd County,13115,GA,34.26319885,-85.21430206
Cleveland County,37045,NC,35.33409882,-81.55549622
Ashtabula County,39007,OH,41.70740128,-80.74829865
Story County,19169,IA,42.03620148,-93.46499634
Dubuque County,19061,IA,42.46879959,-90.88249969
Limestone County,01083,AL,34.81010056,-86.98139954
Grant County,53025,WA,47.20569992,-119.4516983
Sutter County,06101,CA,39.0345993,-121.6948013
Hunt County,48231,TX,33.12360001,-96.08550262
Marshall County,01095,AL,34.36700058,-86.30660248
Sherburne County,27141,MN,45.44390106,-93.77459717
Steuben County,36101,NY,42.26779938,-77.38379669
Burleigh County,38015,ND,46.97750092,-100.4686966
Lancaster County,45057,SC,34.68669891,-80.70539856
Portsmouth City,51740,VA,36.84680176,-76.35399628
Maury County,47119,TN,35.6169014,-87.07700348
Nash County,37127,NC,35.96730042,-77.98639679
Roanoke County,51161,VA,37.26929855,-80.06800079
Franklin County,53021,WA,46.53469849,-118.8989029
Geauga County,39055,OH,41.49950027,-81.1785965
Bowie County,48037,TX,33.44580078,-94.42340088
Campbell County,21037,KY,38.94649887,-84.37950134
Pottawattamie County,19155,IA,41.33660126,-95.54229736
Cabell County,54011,WV,38.42029953,-82.24169922
Walton County,13297,GA,33.78160095,-83.73390198
Lauderdale County,01077,AL,34.90140152,-87.65399933
Cape May County,34009,NJ,39.14960098,-74.80020142
Grand Traverse County,26055,MI,44.66880035,-85.5605011
Benton County,41003,OR,44.4917984,-123.4292984
Tuscarawas County,39157,OH,40.4408989,-81.47380066
Calvert County,24009,MD,38.54339981,-76.5687027
Madison County,21151,KY,37.72019958,-84.27799988
Rogers County,40131,OK,36.37149811,-95.60430145
Victoria County,48469,TX,28.79630089,-96.97149658
Suffolk City,51800,VA,36.69530106,-76.63980103
Northumberland County,42097,PA,40.85189819,-76.70950317
Rockingham County,37157,NC,36.39599991,-79.77500153
Dallas County,19049,IA,41.68489838,-94.03980255
Grafton County,33009,NH,43.94070053,-71.82080078
Rockdale County,13247,GA,33.65430069,-84.0266037
Burke County,37023,NC,35.74959946,-81.70480347
Wayne County,36117,NY,43.15660095,-77.02940369
St. Croix County,55109,WI,45.0340004,-92.45259857
Ozaukee County,55089,WI,43.38399887,-87.9509964
St. Clair County,01115,AL,33.71569824,-86.31459808
Dougherty County,13095,GA,31.53339958,-84.21630096
Frederick County,51069,VA,39.20460129,-78.26260376
Lapeer County,26087,MI,43.09009933,-83.22180176
Buchanan County,29021,MO,39.65980148,-94.80590057
Dodge County,55027,WI,43.41630173,-88.70749664
Christian County,29043,MO,36.96960068,-93.18890381
Angelina County,48005,TX,31.2548008,-94.61190033
Mendocino County,06045,CA,39.44020081,-123.3915024
Josephine County,41033,OR,42.3655014,-123.5554962
Orangeburg County,45075,SC,33.43899918,-80.8003006
Bastrop County,48021,TX,30.10359955,-97.31199646
Bannock County,16005,ID,42.66849899,-112.2246017
Twin Falls County,16083,ID,42.35599899,-114.6671982
Liberty County,48291,TX,30.15159988,-94.81220245
Lawrence County,42073,PA,40.99119949,-80.33470154
Muskingum County,39119,OH,39.9654007,-81.94439697
Nassau County,12089,FL,30.61070061,-81.8015976
Lee County,28081,MS,34.28990173,-88.68039703
Crawford County,42039,PA,41.68470001,-80.10620117
Glynn County,13127,GA,31.23089981,-81.54070282
Jefferson County,55055,WI,43.02080154,-88.77590179
Polk County,41053,OR,44.9034996,-123.4132004
Lincoln County,37109,NC,35.48559952,-81.22350311
Indiana County,42063,PA,40.65200043,-79.08760071
Wood County,54107,WV,39.21120071,-81.51499939
Island County,53029,WA,48.1629982,-122.5481033
Chemung County,36015,NY,42.14120102,-76.76000214
Orange County,48361,TX,30.12129974,-93.89389801
Midland County,26111,MI,43.64680099,-84.38809967
Cullman County,01043,AL,34.13190079,-86.86759949
Bartholomew County,18005,IN,39.20600128,-85.89759827
St. Landry Parish,22097,LA,30.59889984,-92.00579834
Newport County,44005,RI,41.55659866,-71.2365036
Howard County,18067,IN,40.48360062,-86.11689758
Caldwell County,37027,NC,35.95299911,-81.54640198
Henderson County,48213,TX,32.2118988,-95.85359955
Payne County,40119,OK,36.07730103,-96.9756012
Wilson County,37195,NC,35.70510101,-77.91870117
Cascade County,30013,MT,47.30799866,-111.3470001
Elmore County,01051,AL,32.59659958,-86.14910126
Leavenworth County,20103,KS,39.19929886,-95.03800201
Barrow County,13013,GA,33.99319839,-83.71269989
Rockingham County,51165,VA,38.51200104,-78.87580109
Lynchburg City,51680,VA,37.40029907,-79.19090271
Bullitt County,21029,KY,37.9701004,-85.69589996
Clinton County,36019,NY,44.74620056,-73.67819977
Wagoner County,40145,OK,35.96110153,-95.52120209
Talladega County,01121,AL,33.38010025,-86.16590118
Natrona County,56025,WY,42.96220016,-106.7985001
Clearfield County,42033,PA,41,-78.47419739
Lewis County,53041,WA,46.57780075,-122.3927002
Kosciusko County,18085,IN,41.24409866,-85.86070251
Manitowoc County,55071,WI,44.11989975,-87.80970001
Bedford County,51019,VA,37.31520081,-79.52420044
Clinton County,26037,MI,42.94369888,-84.60150146
Cape Girardeau County,29031,MO,37.38399887,-89.68440247
White County,05145,AR,35.25630188,-91.74559784
Putnam County,47141,TN,36.14080048,-85.49520111
Oconee County,45073,SC,34.75350189,-83.06590271
Floyd County,18043,IN,38.31880188,-85.90699768
Bulloch County,13031,GA,32.39680099,-81.74320221
Yuba County,06115,CA,39.26900101,-121.3513031
Umatilla County,41059,OR,45.59189987,-118.7369003
Cayuga County,36011,NY,42.91749954,-76.55449677
Ross County,39141,OH,39.33760071,-83.05699921
Cattaraugus County,36009,NY,42.24860001,-78.67880249
Vermilion County,17183,IL,40.1833992,-87.73280334
Chelan County,53007,WA,47.86920166,-120.6190033
Cole County,29051,MO,38.50540161,-92.28160095
Hancock County,18059,IN,39.82360077,-85.77320099
Valencia County,35061,NM,34.71549988,-106.8089981
Anderson County,47001,TN,36.11849976,-84.19850159
Clallam County,53009,WA,48.04930115,-123.9280014
Cheshire County,33005,NH,42.91939926,-72.25119781
James City County,51095,VA,37.3288002,-76.77890015
Hancock County,39063,OH,41.00189972,-83.66649628
Augusta County,51015,VA,38.16439819,-79.1339035
Coryell County,48099,TX,31.39089966,-97.79920197
Lauderdale County,28075,MS,32.40430069,-88.66259766
Scioto County,39145,OH,38.80390167,-82.99289703
Van Buren County,26159,MI,42.25130081,-86.01889801
Sullivan County,36105,NY,41.71640015,-74.76809692
Forrest County,28035,MS,31.18889999,-89.25789642
Monroe County,12087,FL,25.31850052,-81.10870361
Raleigh County,54081,WV,37.77140045,-81.248703
Erie County,39043,OH,41.36410141,-82.61940002
Riley County,20161,KS,39.29660034,-96.73519897
Somerset County,42111,PA,39.97249985,-79.02829742
Putnam County,12107,FL,29.60860062,-81.74430084
Grays Harbor County,53027,WA,47.15019989,-123.7735977
Lonoke County,05085,AR,34.75429916,-91.88880157
Wood County,55141,WI,44.45529938,-90.04160309
Chatham County,37037,NC,35.70259857,-79.25530243
Pottawatomie County,40125,OK,35.20660019,-96.9484024
Walker County,48471,TX,30.73900032,-95.57230377
McKinley County,35031,NM,35.58069992,-108.2618027
Kauai County,15007,HI,22.03980064,-159.5966034
Surry County,37171,NC,36.41460037,-80.68800354
Apache County,04001,AZ,35.39550018,-109.4888
Creek County,40037,OK,35.90259933,-96.3707962
Christian County,21047,KY,36.89419937,-87.49040222
DeKalb County,01049,AL,34.45980072,-85.80410004
Walton County,12131,FL,30.64360046,-86.16960144
Allegany County,24001,MD,39.62149811,-78.69760132
Madison County,36053,NY,42.91279984,-75.66970062
Robertson County,47147,TN,36.52550125,-86.87059784
Columbia County,12023,FL,30.2241993,-82.62149811
Portage County,55097,WI,44.47600174,-89.50140381
Iberia Parish,22045,LA,29.89649963,-91.73010254
Greenwood County,45047,SC,34.15370178,-82.12590027
Franklin County,25011,MA,42.58309937,-72.59179688
Jackson County,13157,GA,34.13389969,-83.56639862
Isabella County,26073,MI,43.6405983,-84.84680176
Lea County,35025,NM,32.792099,-103.4124985
Fauquier County,51061,VA,38.73870087,-77.80919647
Grand Forks County,38035,ND,47.9219017,-97.45690155
Morgan County,18109,IN,39.48149872,-86.44619751
Troup County,13285,GA,33.03350067,-85.02829742
Tooele County,49045,UT,40.44879913,-113.1311035
Broomfield County,08014,CO,39.95420074,-105.052597
Walker County,13295,GA,34.73559952,-85.3010025
Carteret County,37031,NC,34.83570099,-76.6588974
Greene County,47059,TN,36.1753006,-82.84580231
Ward County,38101,ND,48.22169876,-101.5418015
Lewis and Clark County,30049,MT,47.12239838,-112.3905029
Muskogee County,40101,OK,35.61610031,-95.37950134
York County,51199,VA,37.24309921,-76.56349945
Wilkes County,37193,NC,36.20619965,-81.16300201
Jones County,28067,MS,31.62260056,-89.16880035
Shiawassee County,26155,MI,42.95370102,-84.146698
Jefferson County,05069,AR,34.2682991,-91.93039703
Franklin County,37069,NC,36.08280182,-78.28569794
Wise County,48497,TX,33.21590042,-97.65450287
Harrison County,54033,WV,39.28350067,-80.37979889
Klamath County,41035,OR,42.68629837,-121.6501007
Aroostook County,23003,ME,46.65890121,-68.59889984
Belmont County,39013,OH,40.01580048,-80.98840332
Blue Earth County,27013,MN,44.0345993,-94.06700134
Catoosa County,13047,GA,34.90359879,-85.13819885
Laurens County,45059,SC,34.48339844,-82.00569916
San Patricio County,48409,TX,28.00919914,-97.51879883
Williamson County,17199,IL,37.7303009,-88.92990112
Butler County,20015,KS,37.78129959,-96.8391037
Boone County,18011,IN,40.05080032,-86.46869659
Darlington County,45031,SC,34.33250046,-79.95770264
Otero County,35035,NM,32.61320114,-105.7414017
Rutherford County,37161,NC,35.40259933,-81.9197998
St. Francois County,29187,MO,37.81029892,-90.47229767
Rice County,27131,MN,44.35430145,-93.29669952
Harrison County,48203,TX,32.54809952,-94.37149811
Oldham County,21185,KY,38.3993988,-85.44830322
Marquette County,26103,MI,46.43130112,-87.64160156
Wayne County,18177,IN,39.86439896,-85.00990295
Grant County,18053,IN,40.51580048,-85.65470123
Spalding County,13255,GA,33.26089859,-84.28410339
Athens County,39009,OH,39.33390045,-82.04519653
Jefferson County,39081,OH,40.38499832,-80.76100159
Kershaw County,45055,SC,34.33879852,-80.59020233
Adams County,17001,IL,39.98789978,-91.18859863
McCracken County,21145,KY,37.05400085,-88.71279907
Columbia County,42037,PA,41.04859924,-76.40519714
Armstrong County,42005,PA,40.81209946,-79.46459961
Mason County,53045,WA,47.34840012,-123.1928024
Marion County,39101,OH,40.58720016,-83.1608963
Nacogdoches County,48347,TX,31.61599922,-94.61589813
Chaves County,35005,NM,33.36330032,-104.4669037
Pulaski County,21199,KY,37.10390091,-84.57720184
Crow Wing County,27035,MN,46.48239899,-94.07089996
Hamblen County,47063,TN,36.21709824,-83.26670074
Ionia County,26067,MI,42.94509888,-85.07460022
Lake County,06033,CA,39.09960175,-122.7531967
Warren County,36113,NY,43.56100082,-73.84600067
Tehama County,06103,CA,40.1257019,-122.2340012
Coos County,41011,OR,43.17419815,-124.0594025
Chippewa County,55017,WI,45.06940079,-91.2798996
Sauk County,55111,WI,43.42670059,-89.94819641
Starr County,48427,TX,26.56220055,-98.73840332
Clay County,27027,MN,46.89229965,-96.49069977
Carbon County,42025,PA,40.91820145,-75.70880127
Pope County,05115,AR,35.44779968,-93.03450012
Walker County,01127,AL,33.80329895,-87.29740143
Montcalm County,26117,MI,43.31090164,-85.15249634
Sampson County,37163,NC,34.99160004,-78.37139893
Livingston County,36051,NY,42.72809982,-77.77549744
Crawford County,05033,AR,35.58800125,-94.24289703
Salem County,34033,NJ,39.58760071,-75.34909821
Lamar County,28073,MS,31.20599937,-89.50869751
Warrick County,18173,IN,38.09220123,-87.27210236
Reno County,20155,KS,37.95289993,-98.08599854
Acadia Parish,22001,LA,30.29059982,-92.41200256
Effingham County,13103,GA,32.36729813,-81.34140015
Georgetown County,45043,SC,33.43429947,-79.33239746
Stanly County,37167,NC,35.31190109,-80.25099945
Liberty County,13179,GA,31.82819939,-81.49490356
Pender County,37141,NC,34.52479935,-77.90509796
Haywood County,37087,NC,35.55599976,-82.98220062
Knox County,39083,OH,40.3987999,-82.42150116
Herkimer County,36043,NY,43.41970062,-74.96250153
Tipton County,47167,TN,35.49729919,-89.75659943
Garfield County,40047,OK,36.3791008,-97.78269958
San Benito County,06069,CA,36.60570145,-121.0749969
Hall County,31079,NE,40.87260056,-98.50219727
Washington County,36115,NY,43.31370163,-73.43080139
Belknap County,33001,NH,43.51789856,-71.42269897
Lee County,37105,NC,35.47520065,-79.17150116
Barry County,26015,MI,42.59500122,-85.30899811
Pittsylvania County,51143,VA,36.82130051,-79.39710236
St. Joseph County,26149,MI,41.91439819,-85.52780151
Walla Walla County,53071,WA,46.22980118,-118.4784012
Bradford County,42015,PA,41.7887001,-76.51540375
Laurel County,21125,KY,37.1106987,-84.11779785
Washington County,39167,OH,39.45529938,-81.49530029
Hood County,48221,TX,32.42990112,-97.83229828
Cumberland County,47035,TN,35.95040131,-84.99839783
Columbia County,36021,NY,42.25009918,-73.63179779
Lawrence County,39087,OH,38.59840012,-82.53679657
Granville County,37077,NC,36.30400085,-78.65270233
Vermilion Parish,22113,LA,29.84659958,-92.32369995
Garfield County,08045,CO,39.59930038,-107.9039993
Otsego County,36077,NY,42.63370132,-75.0326004
Mercer County,54055,WV,37.4054985,-81.11139679
Duplin County,37061,NC,34.93650055,-77.93299866
Lowndes County,28087,MS,33.47290039,-88.44329834
Lincoln County,46083,SD,43.27890015,-96.72180176
Kenai Peninsula Borough,02122,AK,60.26539993,-151.5652008
Sandusky County,39143,OH,41.35620117,-83.14640045
Pike County,21195,KY,37.46910095,-82.39579773
Rutland County,50021,VT,43.5802002,-73.03659821
Otter Tail County,27111,MN,46.40879822,-95.70800018
Washington County,50023,VT,44.27339935,-72.6147995
Newton County,29145,MO,36.9054985,-94.33930206
Huron County,39077,OH,41.14630127,-82.59799957
Pickaway County,39129,OH,39.64189911,-83.0243988
Maverick County,48323,TX,28.74259949,-100.3144989
Russell County,01113,AL,32.28839874,-85.18489838
Anderson County,48001,TX,31.81329918,-95.65249634
Union County,39159,OH,40.29940033,-83.37159729
Eddy County,35015,NM,32.4715004,-104.3043976
Gordon County,13129,GA,34.50320053,-84.87590027
Blount County,01009,AL,33.98089981,-86.56739807
Oxford County,23017,ME,44.49980164,-70.75659943
Lincoln County,29113,MO,39.05799866,-90.95999908
Genesee County,36037,NY,43.00090027,-78.1937027
Jackson County,17077,IL,37.78509903,-89.38210297
Hardin County,48199,TX,30.33239937,-94.39019775
Columbia County,55021,WI,43.46659851,-89.33370209
Cherokee County,45021,SC,35.04809952,-81.62059784
Jefferson County,54037,WV,39.30759811,-77.8628006
Hawkins County,47073,TN,36.44120026,-82.94470215
Putnam County,54079,WV,38.50859833,-81.90899658
Carter County,47019,TN,36.2928009,-82.12750244
Lenoir County,37107,NC,35.23880005,-77.6411972
Marion County,54049,WV,39.50999832,-80.24340057
Franklin County,51067,VA,36.99200058,-79.8809967
La Plata County,08067,CO,37.28659821,-107.8432999
Coffee County,47031,TN,35.49060059,-86.07479858
Van Zandt County,48467,TX,32.56370163,-95.83650208
Scott County,21209,KY,38.29150009,-84.58390045
Chisago County,27025,MN,45.50249863,-92.90840149
Watauga County,37189,NC,36.23109818,-81.6964035
Lyon County,32019,NV,39.02059937,-119.189003
Pike County,42103,PA,41.33200073,-75.03379822
Columbus County,37047,NC,34.2655983,-78.65499878
Autauga County,01001,AL,32.53490067,-86.6427002
Whiteside County,17195,IL,41.75630188,-89.91410065
Taney County,29213,MO,36.65480042,-93.04119873
Pearl River County,28109,MS,30.76880074,-89.58959961
Campbell County,51031,VA,37.20539856,-79.09649658
Grady County,40051,OK,35.01689911,-97.88410187
Seneca County,39147,OH,41.12390137,-83.12770081
Carson City,32510,NV,39.15110016,-119.7475967
Windsor County,50027,VT,43.57989883,-72.58630371
Eagle County,08037,CO,39.62779999,-106.6952972
Colbert County,01033,AL,34.70050049,-87.80500031
Box Elder County,49003,UT,41.52099991,-113.0820999
Hancock County,23009,ME,44.66429901,-68.35849762
Hoke County,37093,NC,35.01750183,-79.23729706
Saline County,20169,KS,38.78379822,-97.65000153
Jefferson County,47089,TN,36.05099869,-83.44629669
Tuolumne County,06109,CA,38.02759933,-119.9548035
Lafayette County,28071,MS,34.35680008,-89.48500061
Washington County,51191,VA,36.72439957,-81.95980072
Rusk County,48401,TX,32.10770035,-94.76180267
Camden County,13039,GA,30.93059921,-81.66989899
Johnson County,29101,MO,38.74409866,-93.80639648
Gila County,04007,AZ,33.79970169,-110.8115997
Waller County,48473,TX,30.01079941,-95.98760223
St. Martin Parish,22099,LA,30.1291008,-91.60820007
Harrisonburg City,51660,VA,38.43619919,-78.87349701
Ashland County,39005,OH,40.84600067,-82.27069855
Jessamine County,21113,KY,37.87210083,-84.5809021
Fulton County,36035,NY,43.11380005,-74.42220306
McMinn County,47107,TN,35.42470169,-84.61750031
Roane County,47145,TN,35.84790039,-84.52320099
Boone County,17007,IL,42.32310104,-88.8234024
Dickson County,47043,TN,36.14899826,-87.35669708
Loudon County,47105,TN,35.73479843,-84.31189728
Iron County,49021,UT,37.85919952,-113.2894974
St. Charles Parish,22089,LA,29.90550041,-90.35820007
Tuscola County,26157,MI,43.46409988,-83.41670227
Elko County,32007,NV,41.14580154,-115.3576965
Pulaski County,29169,MO,37.82460022,-92.20770264
Cherokee County,48073,TX,31.83699989,-95.16519928
Coffee County,01031,AL,31.40259933,-85.98819733
Kerr County,48265,TX,30.06150055,-99.34999847
Columbia County,41009,OR,45.94380188,-123.0883026
Edgecombe County,37065,NC,35.91289902,-77.5970993
Washington County,40147,OK,36.71519852,-95.90440369
Worcester County,24047,MD,38.21279907,-75.33399963
Culpeper County,51047,VA,38.48600006,-77.95580292
Jackson County,01071,AL,34.77949905,-85.9992981
Cass County,26027,MI,41.91540146,-85.99349976
Grant County,55043,WI,42.86750031,-90.70619965
Darke County,39037,OH,40.13330078,-84.61940002
Venango County,42121,PA,41.40100098,-79.75800323
Wayne County,42127,PA,41.64870071,-75.30329895
Coles County,17029,IL,39.52030182,-88.22180176
Henry County,51089,VA,36.68280029,-79.87400055
Waupaca County,55135,WI,44.47050095,-88.96479797
Medina County,48325,TX,29.35569954,-99.11009979
Warren County,19181,IA,41.33440018,-93.56140137
Grundy County,17063,IL,41.28509903,-88.41850281
Ogle County,17141,IL,42.04259872,-89.3207016
Winona County,27169,MN,43.98680115,-91.77919769
Franklin County,21073,KY,38.23920059,-84.87709808
Halifax County,37083,NC,36.25740051,-77.65170288
Somerset County,23025,ME,45.51390076,-69.95890045
Franklin County,36033,NY,44.59289932,-74.30380249
Atascosa County,48013,TX,28.89349937,-98.52719879
Queen Anne's County,24035,MD,39.06729889,-76.02079773
Polk County,48373,TX,30.79269981,-94.83000183
Wilson County,48493,TX,29.17399979,-98.08660126
Knox County,17095,IL,40.93180084,-90.21320343
St. Mary Parish,22101,LA,29.72060013,-91.44850159
Calumet County,55015,WI,44.08160019,-88.2181015
Le Flore County,40079,OK,34.90029907,-94.70339966
Lamar County,48277,TX,33.66730118,-95.57119751
Dearborn County,18029,IN,39.14519882,-84.97319794
Buffalo County,31019,NE,40.85520172,-99.07499695
Oktibbeha County,28105,MS,33.42490005,-88.87930298
Whitman County,53075,WA,46.90119934,-117.5230026
Curry County,35009,NM,34.57419968,-103.3470001
Navarro County,48349,TX,32.0469017,-96.47250366
Lincoln County,41041,OR,44.64199829,-123.8682022
Vernon Parish,22115,LA,31.10829926,-93.18430328
Montgomery County,36057,NY,42.90230179,-74.43969727
Dale County,01045,AL,31.43180084,-85.61100006
Franklin County,50011,VT,44.85779953,-72.91300201
Gibson County,47053,TN,35.9966011,-88.93260193
Henry County,17073,IL,41.35309982,-90.13140106
Val Verde County,48465,TX,29.89299965,-101.1517029
Bedford County,47003,TN,35.51380157,-86.45890045
Cherokee County,40021,OK,35.90670013,-94.99970245
Newaygo County,26123,MI,43.55419922,-85.80090332
Bristol County,44001,RI,41.71730042,-71.28399658
Shelby County,39149,OH,40.33150101,-84.20469666
Douglas County,32005,NV,38.91230011,-119.6162033
Carroll County,33003,NH,43.87379837,-71.20310211
Tioga County,36107,NY,42.17029953,-76.3062973
Crittenden County,05035,AR,35.20569992,-90.30780029
Carter County,40019,OK,34.25090027,-97.28579712
Henry County,18065,IN,39.93099976,-85.39640045
Bedford County,42009,PA,40.00650024,-78.49030304
Shelby County,21211,KY,38.2154007,-85.19480133
Fremont County,08043,CO,38.47309875,-105.4394989
Noble County,18113,IN,41.39860153,-85.41750336
Cortland County,36023,NY,42.59500122,-76.07029724
Burnet County,48053,TX,30.78840065,-98.18229675
Chenango County,36017,NY,42.49349976,-75.61160278
Jackson County,12063,FL,30.79540062,-85.21549988
Laurens County,13175,GA,32.46360016,-82.92220306
Logan County,40083,OK,35.91930008,-97.44329834
Boyd County,21019,KY,38.35960007,-82.68769836
Hancock County,28045,MS,30.41600037,-89.4885025
Greene County,36039,NY,42.2765007,-74.12270355
Bryan County,40013,OK,33.96229935,-96.25980377
Charlottesville City,51540,VA,38.03749847,-78.48549652
Beaufort County,37013,NC,35.49399948,-76.85980225
Lincoln Parish,22061,LA,32.60160065,-92.66490173
Kittitas County,53037,WA,47.1242981,-120.6797028
Osage County,40113,OK,36.62919998,-96.39849854
Campbell County,56005,WY,44.24829865,-105.5483017
Beltrami County,27007,MN,47.97380066,-94.93769836
Clinton County,19045,IA,41.89799881,-90.53199768
St. Bernard Parish,22087,LA,29.86919975,-89.55519867
Santa Cruz County,04023,AZ,31.52599907,-110.8466034
Monroe County,47123,TN,35.44260025,-84.25270081
Marshall County,18099,IN,41.32479858,-86.26180267
Goodhue County,27049,MN,44.40969849,-92.72290039
Washington Parish,22117,LA,30.85330009,-90.04049683
Allegany County,36003,NY,42.25740051,-78.02760315
Bingham County,16011,ID,43.21659851,-112.3981018
Mifflin County,42087,PA,40.61040115,-77.61699677
Monroe County,55081,WI,43.9457016,-90.61779785
Perry County,42099,PA,40.39839935,-77.26229858
Warren County,28149,MS,32.35720062,-90.85199738
Nelson County,21179,KY,37.80509949,-85.46600342
Chesterfield County,45025,SC,34.63980103,-80.15869904
Calaveras County,06009,CA,38.20460129,-120.5541
Camden County,29029,MO,38.02700043,-92.76599884
Gadsden County,12039,FL,30.5795002,-84.61360168
Auglaize County,39011,OH,40.56090164,-84.22180176
Hillsdale County,26059,MI,41.88779831,-84.59290314
Stokes County,37169,NC,36.40190125,-80.23970032
Lawrence County,18093,IN,38.84120178,-86.48339844
Henderson County,21101,KY,37.79579926,-87.57299805
Nye County,32023,NV,38.04240036,-116.4720001
Colquitt County,13071,GA,31.18840027,-83.76879883
Kendall County,48259,TX,29.94470024,-98.71150208
McDowell County,37111,NC,35.68170166,-82.04930115
Logan County,39091,OH,40.38850021,-83.76580048
Macoupin County,17117,IL,39.26100159,-89.92449951
Stevens County,53065,WA,48.39910126,-117.8552017
Habersham County,13137,GA,34.63100052,-83.53109741
Greene County,05055,AR,36.11759949,-90.55899811
Barron County,55005,WI,45.42369843,-91.84829712
Itasca County,27061,MN,47.5094986,-93.63189697
Huntingdon County,42061,PA,40.41690063,-77.98120117
Washington County,28151,MS,33.28379822,-90.94740295
Baldwin County,13009,GA,33.06930161,-83.24960327
Wood County,48499,TX,32.78639984,-95.38210297
Hopkins County,21107,KY,37.30879974,-87.540802
Dunn County,55033,WI,44.94660187,-91.89640045
Callaway County,29027,MO,38.83549881,-91.9260025
Union County,42119,PA,40.96300125,-77.06220245
Richmond County,37153,NC,35.00600052,-79.74790192
Bonner County,16017,ID,48.29999924,-116.6010971
Stephenson County,17177,IL,42.35179901,-89.66230011
Delaware County,36025,NY,42.19810104,-74.96649933
Vance County,37181,NC,36.36489868,-78.40789795
Phelps County,29161,MO,37.8771019,-91.79229736
Shelby County,18145,IN,39.52370071,-85.79170227
Thomas County,13275,GA,30.86370087,-83.91929626
Suwannee County,12121,FL,30.19560051,-82.99150085
Madison County,39097,OH,39.89400101,-83.40019989
Chilton County,01021,AL,32.84790039,-86.71880341
Jackson County,18071,IN,38.90639877,-86.03749847
Kay County,40071,OK,36.81800079,-97.14389801
Barren County,21009,KY,36.96559906,-85.93370056
Pittsburg County,40121,OK,34.9239006,-95.74839783
Holmes County,39075,OH,40.56119919,-81.9292984
Lawrence County,47099,TN,35.21730042,-87.39559937
Jefferson County,42065,PA,41.12820053,-78.99939728
Polk County,55095,WI,45.46139908,-92.44129944
Siskiyou County,06093,CA,41.59270096,-122.5403976
Miller County,05091,AR,33.31240082,-93.89209747
Brown County,39015,OH,38.93379974,-83.86730194
Douglas County,55031,WI,46.43289948,-91.91609955
Mecosta County,26107,MI,43.64080048,-85.32460022
Shenandoah County,51171,VA,38.85829926,-78.57089996
Jackson County,37099,NC,35.28760147,-83.14080048
